Date,amount
2018-04-22,1108.0
2018-04-23,1145.0
2018-04-24,1422.0
2018-04-25,1106.0
2018-04-26,870.0
2018-04-27,1542.0
2018-04-28,795.0
2018-04-29,660.0
2018-04-30,1204.0
2018-05-01,1333.0
2018-05-02,1679.0
2018-05-03,1304.0
2018-05-04,1649.0
2018-05-05,1476.0
2018-05-06,1339.0
2018-05-07,1253.0
2018-05-08,1703.0
2018-05-09,992.0
2018-05-10,1113.0
2018-05-11,1581.0
2018-05-12,1031.0
2018-05-13,458.0
2018-05-14,527.0
2018-05-15,1135.0
2018-05-16,1120.0
2018-05-17,1538.0
2018-05-18,1632.0
2018-05-19,925.0
2018-05-20,920.0
2018-05-21,951.0
2018-05-22,636.0
2018-05-23,1704.0
2018-05-24,1624.0
2018-05-25,1701.0
2018-05-26,1658.0
2018-05-27,893.0
2018-05-28,403.0
2018-05-29,1065.0
2018-05-30,841.0
2018-05-31,428.0
2018-06-01,1532.0
2018-06-02,1009.0
2018-06-03,1204.0
2018-06-04,474.0
2018-06-05,1237.0
2018-06-06,1569.0
2018-06-07,527.0
2018-06-08,441.0
2018-06-09,440.0
2018-06-10,1333.0
2018-06-11,433.0
2018-06-12,1440.0
2018-06-13,1576.0
2018-06-14,1397.0
2018-06-15,987.0
2018-06-16,741.0
2018-06-17,426.0
2018-06-18,1710.0
2018-06-19,1045.0
2018-06-20,1130.0
2018-06-21,567.0
2018-06-22,1009.0
2018-06-23,667.0
2018-06-24,1220.0
2018-06-25,854.0
2018-06-26,1305.0
2018-06-27,1321.0
2018-06-28,1380.0
2018-06-29,1101.0
2018-06-30,1033.0
2018-07-01,529.0
2018-07-02,1419.0
2018-07-03,1218.0
2018-07-04,1092.0
2018-07-05,1715.0
2018-07-06,1193.0
2018-07-07,428.0
2018-07-08,548.0
2018-07-09,1719.0
2018-07-10,410.0
2018-07-11,1075.0
2018-07-12,1536.0
2018-07-13,586.0
2018-07-14,1206.0
2018-07-15,1143.0
2018-07-16,1650.0
2018-07-17,1733.0
2018-07-18,497.0
2018-07-19,454.0
2018-07-20,1022.0
2018-07-21,1063.0
2018-07-22,1157.0
2018-07-23,805.0
2018-07-24,468.0
2018-07-25,1735.0
2018-07-26,1712.0
2018-07-27,1150.0
2018-07-28,1571.0
2018-07-29,1667.0
2018-07-30,1357.0
2018-07-31,764.0
2018-08-01,881.0
2018-08-02,600.0
2018-08-03,553.0
2018-08-04,472.0
2018-08-05,1112.0
2018-08-06,695.0
2018-08-07,1440.0
2018-08-08,1640.0
2018-08-09,460.0
2018-08-10,1338.0
2018-08-11,441.0
2018-08-12,424.0
2018-08-13,1462.0
2018-08-14,530.0
2018-08-15,1652.0
2018-08-16,507.0
2018-08-17,571.0
2018-08-18,501.0
2018-08-19,1265.0
2018-08-20,923.0
2018-08-21,674.0
2018-08-22,1467.0
2018-08-23,1216.0
2018-08-24,1356.0
2018-08-25,1440.0
2018-08-26,729.0
2018-08-27,411.0
2018-08-28,1741.0
2018-08-29,615.0
2018-08-30,738.0
2018-08-31,1060.0
2018-09-01,1504.0
2018-09-02,773.0
2018-09-03,1375.0
2018-09-04,1109.0
2018-09-05,1623.0
2018-09-06,865.0
2018-09-07,1512.0
2018-09-08,1691.0
2018-09-09,888.0
2018-09-10,446.0
2018-09-11,1711.0
2018-09-12,1177.0
2018-09-13,1439.0
2018-09-14,1110.0
2018-09-15,800.0
2018-09-16,1380.0
2018-09-17,1509.0
2018-09-18,649.0
2018-09-19,790.0
2018-09-20,734.0
2018-09-21,1028.0
2018-09-22,536.0
2018-09-23,1282.0
2018-09-24,1087.0
2018-09-25,1226.0
2018-09-26,1126.0
2018-09-27,993.0
2018-09-28,1646.0
2018-09-29,1389.0
2018-09-30,771.0
2018-10-01,1334.0
2018-10-02,1394.0
2018-10-03,801.0
2018-10-04,1014.0
2018-10-05,1696.0
2018-10-06,1582.0
2018-10-07,1575.0
2018-10-08,1394.0
2018-10-09,1019.0
2018-10-10,587.0
2018-10-11,1521.0
2018-10-12,530.0
2018-10-13,1204.0
2018-10-14,1594.0
2018-10-15,1335.0
2018-10-16,1385.0
2018-10-17,582.0
2018-10-18,1382.0
2018-10-19,763.0
2018-10-20,438.0
2018-10-21,896.0
2018-10-22,1381.0
2018-10-23,1320.0
2018-10-24,1121.0
2018-10-25,1584.0
2018-10-26,415.0
2018-10-27,892.0
2018-10-28,1531.0
2018-10-29,1293.0
2018-10-30,710.0
2018-10-31,1138.0
2018-11-01,1593.0
2018-11-02,945.0
2018-11-03,813.0
2018-11-04,650.0
2018-11-05,1158.0
2018-11-06,1564.0
2018-11-07,1697.0
2018-11-08,1462.0
2018-11-09,1213.0
2018-11-10,428.0
2018-11-11,1357.0
2018-11-12,876.0
2018-11-13,717.0
2018-11-14,644.0
2018-11-15,1147.0
2018-11-16,1096.0
2018-11-17,671.0
2018-11-18,1662.0
2018-11-19,776.0
2018-11-20,665.0
2018-11-21,1325.0
2018-11-22,1320.0
2018-11-23,739.0
2018-11-24,788.0
2018-11-25,976.0
2018-11-26,402.0
2018-11-27,1565.0
2018-11-28,775.0
2018-11-29,723.0
2018-11-30,545.0
2018-12-01,692.0
2018-12-02,831.0
2018-12-03,1104.0
2018-12-04,1348.0
2018-12-05,984.0
2018-12-06,798.0
2018-12-07,1216.0
2018-12-08,1363.0
2018-12-09,1563.0
2018-12-10,586.0
2018-12-11,460.0
2018-12-12,1338.0
2018-12-13,1109.0
2018-12-14,1206.0
2018-12-15,1742.0
2018-12-16,1725.0
2018-12-17,410.0
2018-12-18,1485.0
2018-12-19,625.0
2018-12-20,1576.0
2018-12-21,963.0
2018-12-22,1171.0
2018-12-23,1733.0
2018-12-24,1284.0
2018-12-25,1666.0
2018-12-26,1530.0
2018-12-27,625.0
2018-12-28,1224.0
2018-12-29,617.0
2018-12-30,1336.0
2018-12-31,1152.0
2019-01-01,905.0
2019-01-02,658.0
2019-01-03,453.0
2019-01-04,1470.0
2019-01-05,1126.0
2019-01-06,1088.0
2019-01-07,1522.0
2019-01-08,1443.0
2019-01-09,818.0
2019-01-10,1089.0
2019-01-11,1249.0
2019-01-12,461.0
2019-01-13,1568.0
2019-01-14,615.0
2019-01-15,402.0
2019-01-16,559.0
2019-01-17,1180.0
2019-01-18,1543.0
2019-01-19,1292.0
2019-01-20,1512.0
2019-01-21,728.0
2019-01-22,979.0
2019-01-23,1690.0
2019-01-24,1351.0
2019-01-25,1746.0
2019-01-26,1034.0
2019-01-27,1387.0
2019-01-28,1618.0
2019-01-29,1320.0
2019-01-30,1137.0
2019-01-31,569.0
2019-02-01,920.0
2019-02-02,439.0
2019-02-03,1684.0
2019-02-04,1354.0
2019-02-05,1649.0
2019-02-06,1383.0
2019-02-07,1547.0
2019-02-08,1374.0
2019-02-09,437.0
2019-02-10,727.0
2019-02-11,1674.0
2019-02-12,1599.0
2019-02-13,1313.0
2019-02-14,853.0
2019-02-15,436.0
2019-02-16,1739.0
2019-02-17,1372.0
2019-02-18,1195.0
2019-02-19,1372.0
2019-02-20,992.0
2019-02-21,1537.0
2019-02-22,1463.0
2019-02-23,1724.0
2019-02-24,623.0
2019-02-25,717.0
2019-02-26,748.0
2019-02-27,514.0
2019-02-28,1097.0
2019-03-01,1746.0
2019-03-02,1463.0
2019-03-03,439.0
2019-03-04,1712.0
2019-03-05,1685.0
2019-03-06,615.0
2019-03-07,1570.0
2019-03-08,735.0
2019-03-09,1591.0
2019-03-10,491.0
2019-03-11,752.0
2019-03-12,970.0
2019-03-13,1215.0
2019-03-14,1180.0
2019-03-15,762.0
2019-03-16,956.0
2019-03-17,1593.0
2019-03-18,755.0
2019-03-19,590.0
2019-03-20,821.0
2019-03-21,1099.0
2019-03-22,406.0
2019-03-23,532.0
2019-03-24,956.0
2019-03-25,1225.0
2019-03-26,1160.0
2019-03-27,1454.0
2019-03-28,934.0
2019-03-29,825.0
2019-03-30,1071.0
2019-03-31,762.0
2019-04-01,481.0
2019-04-02,755.0
2019-04-03,1681.0
2019-04-04,988.0
2019-04-05,694.0
2019-04-06,1647.0
2019-04-07,1469.0
2019-04-08,1536.0
2019-04-09,1656.0
2019-04-10,416.0
2019-04-11,759.0
2019-04-12,1646.0
2019-04-13,1265.0
2019-04-14,1099.0
2019-04-15,847.0
2019-04-16,1255.0
2019-04-17,764.0
2019-04-18,1074.0
2019-04-19,1407.0
2019-04-20,1749.0
2019-04-21,866.0
2019-04-22,813.0
2019-04-23,985.0
2019-04-24,1656.0
2019-04-25,1647.0
2019-04-26,1393.0
2019-04-27,971.0
2019-04-28,734.0
2019-04-29,1645.0
2019-04-30,436.0
2019-05-01,1388.0
2019-05-02,677.0
2019-05-03,1619.0
2019-05-04,1315.0
2019-05-05,883.0
2019-05-06,1665.0
2019-05-07,1747.0
2019-05-08,1130.0
2019-05-09,591.0
2019-05-10,1440.0
2019-05-11,923.0
2019-05-12,1317.0
2019-05-13,800.0
2019-05-14,1285.0
2019-05-15,1104.0
2019-05-16,421.0
2019-05-17,873.0
2019-05-18,1543.0
2019-05-19,609.0
2019-05-20,705.0
2019-05-21,1693.0
2019-05-22,1103.0
2019-05-23,1086.0
2019-05-24,684.0
2019-05-25,1115.0
2019-05-26,1162.0
2019-05-27,1650.0
2019-05-28,1347.0
2019-05-29,780.0
2019-05-30,859.0
2019-05-31,1430.0
2019-06-01,428.0
2019-06-02,1306.0
2019-06-03,1456.0
2019-06-04,1278.0
2019-06-05,478.0
2019-06-06,1346.0
2019-06-07,858.0
2019-06-08,969.0
2019-06-09,1137.0
2019-06-10,1708.0
2019-06-11,915.0
2019-06-12,1522.0
2019-06-13,796.0
2019-06-14,438.0
2019-06-15,1694.0
2019-06-16,1286.0
2019-06-17,1196.0
2019-06-18,556.0
2019-06-19,1498.0
2019-06-20,1283.0
2019-06-21,1553.0
2019-06-22,1373.0
2019-06-23,1507.0
2019-06-24,1445.0
2019-06-25,1248.0
2019-06-26,1147.0
2019-06-27,1388.0
2019-06-28,420.0
2019-06-29,702.0
2019-06-30,1268.0
2019-07-01,483.0
2019-07-02,1680.0
2019-07-03,969.0
2019-07-04,1333.0
2019-07-05,1585.0
2019-07-06,1586.0
2019-07-07,1408.0
2019-07-08,1192.0
2019-07-09,1191.0
2019-07-10,1694.0
2019-07-11,891.0
2019-07-12,607.0
2019-07-13,1483.0
2019-07-14,829.0
2019-07-15,1384.0
2019-07-16,1732.0
2019-07-17,919.0
2019-07-18,990.0
2019-07-19,1450.0
2019-07-20,598.0
2019-07-21,786.0
2019-07-22,748.0
2019-07-23,1359.0
2019-07-24,1092.0
2019-07-25,777.0
2019-07-26,1298.0
2019-07-27,1315.0
2019-07-28,926.0
2019-07-29,1576.0
2019-07-30,1133.0
2019-07-31,605.0
2019-08-01,854.0
2019-08-02,1696.0
2019-08-03,1659.0
2019-08-04,920.0
2019-08-05,1416.0
2019-08-06,1355.0
2019-08-07,1125.0
2019-08-08,1413.0
2019-08-09,900.0
2019-08-10,516.0
2019-08-11,785.0
2019-08-12,983.0
2019-08-13,794.0
2019-08-14,1487.0
2019-08-15,1120.0
2019-08-16,471.0
2019-08-17,673.0
2019-08-18,1743.0
2019-08-19,737.0
2019-08-20,1006.0
2019-08-21,565.0
2019-08-22,410.0
2019-08-23,1724.0
2019-08-24,1128.0
2019-08-25,1200.0
2019-08-26,501.0
2019-08-27,1178.0
2019-08-28,613.0
2019-08-29,1511.0
2019-08-30,800.0
2019-08-31,987.0
2019-09-01,1288.0
2019-09-02,1469.0
2019-09-03,991.0
2019-09-04,1733.0
2019-09-05,1509.0
2019-09-06,491.0
2019-09-07,1072.0
2019-09-08,1113.0
2019-09-09,1335.0
2019-09-10,641.0
2019-09-11,401.0
2019-09-12,624.0
2019-09-13,1200.0
2019-09-14,988.0
2019-09-15,515.0
2019-09-16,1317.0
2019-09-17,1526.0
2019-09-18,593.0
2019-09-19,1589.0
2019-09-20,1270.0
2019-09-21,489.0
2019-09-22,521.0
2019-09-23,542.0
2019-09-24,1393.0
2019-09-25,505.0
2019-09-26,1286.0
2019-09-27,827.0
2019-09-28,1728.0
2019-09-29,716.0
2019-09-30,1034.0
2019-10-01,408.0
2019-10-02,1173.0
2019-10-03,1496.0
2019-10-04,622.0
2019-10-05,952.0
2019-10-06,1115.0
2019-10-07,1687.0
2019-10-08,1741.0
2019-10-09,1507.0
2019-10-10,1741.0
2019-10-11,510.0
2019-10-12,650.0
2019-10-13,782.0
2019-10-14,406.0
2019-10-15,858.0
2019-10-16,1507.0
2019-10-17,607.0
2019-10-18,1299.0
2019-10-19,1737.0
2019-10-20,421.0
2019-10-21,809.0
2019-10-22,1294.0
2019-10-23,914.0
2019-10-24,1550.0
2019-10-25,1208.0
2019-10-26,1273.0
2019-10-27,413.0
2019-10-28,1370.0
2019-10-29,1377.0
2019-10-30,1413.0
2019-10-31,1435.0
2019-11-01,486.0
2019-11-02,1308.0
2019-11-03,1724.0
2019-11-04,1666.0
2019-11-05,521.0
2019-11-06,1570.0
2019-11-07,1149.0
2019-11-08,1084.0
2019-11-09,708.0
2019-11-10,1094.0
2019-11-11,687.0
2019-11-12,706.0
2019-11-13,1313.0
2019-11-14,1061.0
2019-11-15,948.0
2019-11-16,711.0
2019-11-17,1272.0
2019-11-18,1482.0
2019-11-19,1323.0
2019-11-20,1154.0
2019-11-21,434.0
2019-11-22,844.0
2019-11-23,492.0
2019-11-24,1630.0
2019-11-25,752.0
2019-11-26,1302.0
2019-11-27,1261.0
2019-11-28,558.0
2019-11-29,1356.0
2019-11-30,423.0
2019-12-01,803.0
2019-12-02,1204.0
2019-12-03,915.0
2019-12-04,1131.0
2019-12-05,931.0
2019-12-06,1355.0
2019-12-07,551.0
2019-12-08,1346.0
2019-12-09,1007.0
2019-12-10,819.0
2019-12-11,1673.0
2019-12-12,1540.0
2019-12-13,1265.0
2019-12-14,977.0
2019-12-15,734.0
2019-12-16,1331.0
2019-12-17,694.0
2019-12-18,1154.0
2019-12-19,585.0
2019-12-20,1669.0
2019-12-21,1036.0
2019-12-22,1691.0
2019-12-23,1660.0
2019-12-24,929.0
2019-12-25,420.0
2019-12-26,1310.0
2019-12-27,1266.0
2019-12-28,1193.0
2019-12-29,499.0
2019-12-30,1151.0
2019-12-31,877.0
2020-01-01,1721.0
2020-01-02,1475.58
2020-01-03,1526.0
2020-01-04,1185.08
2020-01-05,1260.0
2020-01-06,1694.0
2020-01-07,1530.0
2020-01-08,1495.0
2020-01-09,1444.0
2020-01-10,521.0
2020-01-11,866.0
2020-01-12,1638.0
2020-01-13,1126.88
2020-01-14,448.68
2020-01-15,730.0
2020-01-16,487.0
2020-01-17,1523.0
2020-01-18,1520.03
2020-01-19,1271.0
2020-01-20,530.0
2020-01-21,1914.85
2020-01-22,1732.0
2020-01-23,1169.0
2020-01-24,743.0
2020-01-25,1977.47
2020-01-26,1077.09
2020-01-27,1205.0
2020-01-28,785.0
2020-01-29,166.81
2020-01-30,1158.93
2020-01-31,3601.16
2020-02-01,1615.0
2020-02-02,333.68
2020-02-03,1355.0
2020-02-04,1406.62
2020-02-05,1222.17
2020-02-06,676.0
2020-02-07,3351.53
2020-02-08,465.81
2020-02-09,1827.14
2020-02-10,1584.0
2020-02-11,433.13
2020-02-12,859.0
2020-02-13,294.31
2020-02-14,1737.0
2020-02-15,421.0
2020-02-16,1754.33
2020-02-17,652.0
2020-02-18,1147.0
2020-02-19,1256.0
2020-02-20,769.42
2020-02-21,874.0
2020-02-22,1482.0
2020-02-23,910.0
2020-02-24,1099.0
2020-02-25,1375.0
2020-02-26,1942.45
2020-02-27,1363.76
2020-02-28,589.0
2020-02-29,1944.06
2020-03-01,1357.0
2020-03-02,1086.0
2020-03-03,1742.33
2020-03-04,1516.0500000000002
2020-03-05,1357.0
2020-03-06,962.0
2020-03-07,1667.0
2020-03-08,1231.0
2020-03-09,2345.42
2020-03-10,1554.0
2020-03-11,2136.64
2020-03-12,802.96
2020-03-13,1046.0
2020-03-14,1929.08
2020-03-15,1428.77
2020-03-16,420.0
2020-03-17,1240.0
2020-03-18,881.82
2020-03-19,566.0
2020-03-20,1697.0
2020-03-21,503.33
2020-03-22,787.0
2020-03-23,151.28
2020-03-24,144.13
2020-03-25,1000.0
2020-03-26,715.0
2020-03-27,413.0
2020-03-28,641.0
2020-03-29,1176.0
2020-03-30,964.0
2020-03-31,1297.0
2020-04-01,1341.27
2020-04-02,491.0
2020-04-03,1355.0
2020-04-04,908.0
2020-04-05,1449.47
2020-04-06,882.48
2020-04-07,1175.0
2020-04-08,434.0
2020-04-09,605.0
2020-04-10,1504.0
2020-04-11,1425.0
2020-04-12,1421.0
2020-04-13,965.0
2020-04-14,1529.0
2020-04-15,1102.0
2020-04-16,801.0
2020-04-17,1729.04
2020-04-18,1603.18
2020-04-19,1129.0
2020-04-20,561.0
2020-04-21,601.0
2020-04-22,1395.0
2020-04-23,849.54
2020-04-24,669.0
2020-04-25,1750.23
2020-04-26,1938.3
2020-04-27,2071.61
2020-04-28,1215.0
2020-04-29,764.16
2020-04-30,1853.77
2020-05-01,851.78
2020-05-02,1694.0
2020-05-03,1480.62
2020-05-04,855.0
2020-05-05,123.76
2020-05-06,269.55
2020-05-07,1675.0
2020-05-08,1416.0
2020-05-09,695.0
2020-05-10,1119.0
2020-05-11,737.0
2020-05-12,1318.17
2020-05-13,1870.07
2020-05-14,484.99
2020-05-15,919.88
2020-05-16,28.54
2020-05-17,155.79
2020-05-18,1278.0
2020-05-19,273.59
2020-05-20,1759.75
2020-05-21,881.99
2020-05-22,1476.0
2020-05-23,1191.0
2020-05-24,616.0
2020-05-25,1227.24
2020-05-26,1163.0
2020-05-27,1339.05
2020-05-28,1878.47
2020-05-29,587.0
2020-05-30,551.97
2020-05-31,1430.92
2020-06-01,193.67
2020-06-02,97.73
2020-06-03,779.0
2020-06-04,892.0
2020-06-05,1277.86
2020-06-06,1107.84
2020-06-07,232.63
2020-06-08,1095.72
2020-06-09,865.28
2020-06-10,2929.74
2020-06-11,3678.51
2020-06-12,1764.02
2020-06-13,1464.0
2020-06-14,1580.0
2020-06-15,540.94
2020-06-16,414.0
2020-06-17,464.0
2020-06-18,771.26
2020-06-19,1116.8600000000001
2020-06-20,920.0
2020-06-21,2587.8599999999997
2020-06-22,86.13
2020-06-23,1552.0
2020-06-24,1459.8
2020-06-25,1047.0
2020-06-26,1486.0
2020-06-27,1562.0
2020-06-28,992.0
2020-06-29,791.0
2020-06-30,874.87
2020-07-01,818.0
2020-07-02,734.8
2020-07-03,688.0
2020-07-04,1442.31
2020-07-05,1337.12
2020-07-06,1113.28
2020-07-07,778.0
2020-07-08,818.09
2020-07-09,630.0
2020-07-10,1417.0
2020-07-11,580.96
2020-07-12,1962.5700000000002
2020-07-13,1321.11
2020-07-14,440.0
2020-07-15,1451.0
2020-07-16,534.0
2020-07-17,195.84
2020-07-18,600.0
2020-07-19,1179.0
2020-07-20,1348.86
2020-07-21,303.23
2020-07-22,3721.4300000000003
2020-07-23,1559.06
2020-07-24,109.93
2020-07-25,1329.0
2020-07-26,1456.0
2020-07-27,1471.0
2020-07-28,2818.94
2020-07-29,1662.83
2020-07-30,1489.87
2020-07-31,1506.04
2020-08-01,2090.42
2020-08-02,1787.12
2020-08-03,902.0
2020-08-04,1549.68
2020-08-05,3525.53
2020-08-06,959.19
2020-08-07,806.0
2020-08-08,2590.48
2020-08-09,981.58
2020-08-10,1204.0
2020-08-11,498.0
2020-08-12,1083.0
2020-08-13,67.76
2020-08-14,1451.12
2020-08-15,1125.0
2020-08-16,1961.64
2020-08-17,1187.87
2020-08-18,1289.07
2020-08-19,1360.0
2020-08-20,1012.0
2020-08-21,2188.13
2020-08-22,3671.29
2020-08-23,1042.0
2020-08-24,1428.0
2020-08-25,1641.0
2020-08-26,1564.65
2020-08-27,1899.73
2020-08-28,902.0
2020-08-29,1342.22
2020-08-30,935.42
2020-08-31,343.9
2020-09-01,1557.81
2020-09-02,1166.0
2020-09-03,797.0
2020-09-04,1270.0
2020-09-05,1155.84
2020-09-06,799.34
2020-09-07,1188.27
2020-09-08,212.78
2020-09-09,1194.0
2020-09-10,792.0
2020-09-11,2442.65
2020-09-12,606.0
2020-09-13,1438.0
2020-09-14,1291.0
2020-09-15,1263.0
2020-09-16,1700.66
2020-09-17,2290.25
2020-09-18,2170.77
2020-09-19,1142.0
2020-09-20,1664.0
2020-09-21,963.0
2020-09-22,2360.46
2020-09-23,1047.33
2020-09-24,1420.0
2020-09-25,687.27
2020-09-26,495.0
2020-09-27,2411.19
2020-09-28,884.0
2020-09-29,1295.35
2020-09-30,195.18
2020-10-01,619.35
2020-10-02,630.0
2020-10-03,1111.41
2020-10-04,710.1
2020-10-05,1148.0
2020-10-06,1594.0
2020-10-07,510.29
2020-10-08,2521.45
2020-10-09,940.0
2020-10-10,462.69
2020-10-11,1459.0
2020-10-12,1279.36
2020-10-13,924.0
2020-10-14,1746.71
2020-10-15,962.64
2020-10-16,3316.71
2020-10-17,1583.0
2020-10-18,306.9
2020-10-19,179.51
2020-10-20,1666.0
2020-10-21,1509.0
2020-10-22,977.0
2020-10-23,1216.57
2020-10-24,1553.63
2020-10-25,1081.0
2020-10-26,601.73
2020-10-27,3050.06
2020-10-28,956.0
2020-10-29,15.32
2020-10-30,589.61
2020-10-31,1408.95
2020-11-01,2704.6099999999997
2020-11-02,1817.74
2020-11-03,1412.0
2020-11-04,128.68
2020-11-05,1045.0
2020-11-06,883.92
2020-11-07,1402.47
2020-11-08,1195.0
2020-11-09,881.14
2020-11-10,1663.46
2020-11-11,1451.0
2020-11-12,3155.88
2020-11-13,1654.0
2020-11-14,3929.16
2020-11-15,1994.85
2020-11-16,1155.78
2020-11-17,1318.74
2020-11-18,589.0
2020-11-19,1648.0
2020-11-20,117.87
2020-11-21,1706.0
2020-11-22,1254.56
2020-11-23,541.44
2020-11-24,1032.0
2020-11-25,251.64
2020-11-26,1422.47
2020-11-27,1108.98
2020-11-28,1027.0
2020-11-29,1001.77
2020-11-30,1372.0
2020-12-01,836.83
2020-12-02,1682.0
2020-12-03,1109.0
2020-12-04,1048.0
2020-12-05,884.3299999999999
2020-12-06,1729.41
2020-12-07,717.0
2020-12-08,1648.0
2020-12-09,1657.0
2020-12-10,2329.2400000000002
2020-12-11,1676.58
2020-12-12,1731.87
2020-12-13,696.8
2020-12-14,2877.88
2020-12-15,1083.0
2020-12-16,1896.2599999999998
2020-12-17,1063.0
2020-12-18,995.7
2020-12-19,1656.0
2020-12-20,1656.0900000000001
2020-12-21,1536.0
2020-12-22,158.91
2020-12-23,2388.75
2020-12-24,1908.74
2020-12-25,1746.04
2020-12-26,841.0
2020-12-27,963.0
2020-12-28,1994.88
2020-12-29,1691.0
2020-12-30,1956.89
2020-12-31,892.92
2021-01-01,101.52
2021-01-02,1536.0
2021-01-03,1351.0
2021-01-04,1504.0
2021-01-05,1098.0
2021-01-06,1790.3600000000001
2021-01-07,512.0
2021-01-08,348.27
2021-01-09,401.0
2021-01-10,472.06
2021-01-11,518.1
2021-01-12,1041.0
2021-01-13,1438.48
2021-01-14,2627.2400000000002
2021-01-15,53.66
2021-01-16,619.0
2021-01-17,2378.3500000000004
2021-01-18,1254.0
2021-01-19,1553.72
2021-01-20,445.82
2021-01-21,1648.0
2021-01-22,784.0
2021-01-23,1553.0
2021-01-24,1476.0
2021-01-25,1129.0
2021-01-26,624.78
2021-01-27,2943.38
2021-01-28,646.0
2021-01-29,521.37
2021-01-30,1235.0
2021-01-31,602.0
2021-02-01,1607.0
2021-02-02,1935.09
2021-02-03,522.0
2021-02-04,800.0
2021-02-05,1900.5300000000002
2021-02-06,1166.0
2021-02-07,693.0
2021-02-08,2124.5699999999997
2021-02-09,2251.05
2021-02-10,679.0
2021-02-11,1468.5100000000002
2021-02-12,1283.0
2021-02-13,1831.36
2021-02-14,597.0
2021-02-15,1381.0
2021-02-16,1274.45
2021-02-17,1151.0
2021-02-18,1301.99
2021-02-19,543.0
2021-02-20,241.08
2021-02-21,783.41
2021-02-22,1008.0
2021-02-23,1178.81
2021-02-24,1313.29
2021-02-25,1624.0
2021-02-26,1547.0
2021-02-27,1878.72
2021-02-28,442.37
2021-03-01,586.0
2021-03-02,1842.84
2021-03-03,1749.0
2021-03-04,1898.53
2021-03-05,1439.5600000000002
2021-03-06,863.0
2021-03-07,2752.99
2021-03-08,663.83
2021-03-09,1975.18
2021-03-10,228.75
2021-03-11,1059.0
2021-03-12,39.57
2021-03-13,1163.0
2021-03-14,1354.0
2021-03-15,1181.82
2021-03-16,802.0
2021-03-17,1031.34
2021-03-18,921.5
2021-03-19,1997.19
2021-03-20,1375.33
2021-03-21,156.25
2021-03-22,912.89
2021-03-23,1588.26
2021-03-24,833.49
2021-03-25,837.82
2021-03-26,546.0
2021-03-27,1907.65
2021-03-28,143.6
2021-03-29,869.43
2021-03-30,1625.42
2021-03-31,1571.0
2021-04-01,1343.33
2021-04-02,1737.5
2021-04-03,2229.46
2021-04-04,1263.0
2021-04-05,888.0
2021-04-06,1328.0
2021-04-07,950.0
2021-04-08,3219.45
2021-04-09,1221.9
2021-04-10,737.0
2021-04-11,1911.48
2021-04-12,1741.03
2021-04-13,148.47
2021-04-14,1271.0
2021-04-15,1040.0
2021-04-16,872.0
2021-04-17,550.0
2021-04-18,192.6
2021-04-19,3243.48
2021-04-20,1721.0
2021-04-21,976.47
2021-04-22,662.0
2021-04-23,1304.51
2021-04-24,1058.6
2021-04-25,543.0
2021-04-26,745.0
2021-04-27,2744.05
2021-04-28,1023.0
2021-04-29,1416.0
2021-04-30,25.38
2021-05-01,1280.0
2021-05-02,267.08
2021-05-03,401.0
2021-05-04,1158.95
2021-05-05,1296.0
2021-05-06,878.08
2021-05-07,3963.51
2021-05-08,1727.0
2021-05-09,653.0
2021-05-10,1604.63
2021-05-11,1062.38
2021-05-12,797.58
2021-05-13,852.0
2021-05-14,1476.79
2021-05-15,1460.0
2021-05-16,1583.0
2021-05-17,480.18
2021-05-18,1414.0
2021-05-19,408.0
2021-05-20,1656.0
2021-05-21,1522.0
2021-05-22,362.52
2021-05-23,933.27
2021-05-24,3980.44
2021-05-25,2614.3
2021-05-26,1215.0
2021-05-27,247.53
2021-05-28,607.0
2021-05-29,1233.87
2021-05-30,1164.86
2021-05-31,1554.81
2021-06-01,1554.0
2021-06-02,3880.8199999999997
2021-06-03,803.0
2021-06-04,551.0
2021-06-05,453.0
2021-06-06,3539.67
2021-06-07,1543.0
2021-06-08,1027.0
2021-06-09,1580.56
2021-06-10,986.0
2021-06-11,1241.5300000000002
2021-06-12,503.0
2021-06-13,653.0
2021-06-14,673.39
2021-06-15,1834.33
2021-06-16,266.61
2021-06-17,1650.0
2021-06-18,1535.0
2021-06-19,909.0
2021-06-20,2254.31
2021-06-21,498.0
2021-06-22,1295.59
2021-06-23,46.28
2021-06-24,690.05
2021-06-25,552.0
2021-06-26,460.82
2021-06-27,1313.0
2021-06-28,3546.06
2021-06-29,827.61
2021-06-30,1277.0
2021-07-01,737.0
2021-07-02,1221.0
2021-07-03,1586.0
2021-07-04,4224.06
2021-07-05,1356.0
2021-07-06,560.0
2021-07-07,1010.78
2021-07-08,1200.0
2021-07-09,3382.88
2021-07-10,1425.69
2021-07-11,1673.94
2021-07-12,1770.41
2021-07-13,115.98
2021-07-14,778.47
2021-07-15,797.0
2021-07-16,1700.0
2021-07-17,1215.0
2021-07-18,1558.0
2021-07-19,1963.78
2021-07-20,1618.0
2021-07-21,800.0
2021-07-22,1039.0
2021-07-23,1395.18
2021-07-24,47.82
2021-07-25,1456.0
2021-07-26,1087.0
2021-07-27,859.0
2021-07-28,1102.12
2021-07-29,231.26
2021-07-30,1354.0
2021-07-31,869.0
2021-08-01,1445.0
2021-08-02,252.48
2021-08-03,1149.0
